source_id,job_title,company,location,job_url,salary_avg,salary_range_id,f_education_d3,f_education_s1,f_education_s2,f_ipk_required,f_min_gpa,f_major_it,f_major_engineering,f_major_business,f_academic_achievement,f_scholarship,f_transcript_required,f_certificate_required,f_english_required,f_computer_skill_required,f_portfolio_required,f_project_required,f_organization_required,f_leadership_required,f_student_cadre_proxy,f_event_committee,f_communication_required,f_teamwork_required,f_internship_required,f_fresh_graduate_allowed,f_work_experience_required,f_experience_years_min,job_family,region_group,salary_range_label,source_batch_file
582,Sales Executive (B2B/B2C Software),PT VOXA INDO NUSA,Cipondoh,https://id.jobstreet.com/id/job/91931837?type=standard&ref=search-standalone&origin=cardTitle#sol=de1913d48c6201e3270b2507087a0913ca8f676c,6750000.0,4.0,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,software,lainnya,6 sampai < 8 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
585,Sales Executive (B2B & Retail),Pomme Artisan Bakeshop and Juice,Depok,https://id.jobstreet.com/id/job/92249467?type=standard&ref=search-standalone&origin=cardTitle#sol=4c64d68ca8ff4a11257be0cb1a0300c5496a16e2,3500000.0,2.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,business,jabodetabek,2 sampai < 4 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
586,Account Executive,PT Galang Cipta Kreasi,Tangerang Selatan,https://id.jobstreet.com/id/job/92139855?type=standard&ref=search-standalone&origin=cardTitle#sol=e3f444bd322dd50cc0d18d53f8208e7fcc075e07,5250000.0,3.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,software,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
588,Sales Staff,PT Masa Jaya Perkasa,Jakarta Barat,https://id.jobstreet.com/id/job/92285006?type=standard&ref=search-standalone&origin=cardTitle#sol=ad91c1b8cca293eb155f03a5d6a4231bb246c98d,7500000.0,4.0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
590,Sales Counter (Medan),PT. Putra Chandra Sentosa,Medan,https://id.jobstreet.com/id/job/92286070?type=standard&ref=search-standalone&origin=cardTitle#sol=5cb9e514b45ea1c058a3e116d7ebb8feae4861ce,3525000.0,2.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,business,sumatera,2 sampai < 4 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
592,Sales Staff,PT Masa Jaya Perkasa,Jakarta Barat,https://id.jobstreet.com/id/job/92285006?type=standard&ref=search-standalone&origin=cardTitle#sol=0f846f91e19937297846b86a33c8134a4f256bb9,7500000.0,4.0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
597,Travel Consultant,CV. Sobo Mrene Group,Surabaya,https://id.jobstreet.com/id/job/92281877?type=standard&ref=search-standalone&origin=cardTitle#sol=5c05e2327b06833bb7b97bd9ae8d122468b678f5,2225000.0,2.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,business,jawa timur,2 sampai < 4 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
599,Customer Experience - English Speaker,PT Mitracomm Ekasarana,Semarang,https://id.jobstreet.com/id/job/92257238?type=standard&ref=search-standalone&origin=cardTitle#sol=ecbccd60607692e239bdffd4338209161d804c2d,4150000.0,3.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,software,jawa tengah diy,4 sampai < 6 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
602,CUSTOMER RELATIONS & SALES SUPPORT,PT Maxwell Natanindo Global,Tangerang,https://id.jobstreet.com/id/job/92040525?type=standard&ref=search-standalone&origin=cardTitle#sol=755cb74b674f87c89c1d0317b1e92f74a503b7a8,5750000.0,3.0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,business,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
604,Order Management Customer Service,Sherwin-Williams Services (Malaysia) Sdn Bhd,Jakarta Barat,https://id.jobstreet.com/id/job/92232854?type=standard&ref=search-standalone&origin=cardTitle#sol=36ff33ed6419da9e069e4c03cf34685923bb6506,6500000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
608,Customer Service Executive,Pengiklan Anonim,Batam,https://id.jobstreet.com/id/job/92287217?type=standard&ref=search-standalone&origin=cardTitle#sol=3787f42c922854b2efcfbca8301399ada971578a,6000000.0,4.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,other,sumatera,6 sampai < 8 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
609,Tele Account Management (Fresh Graduate are welcome to apply),PT Adecco Personnel Indonesia,Yogyakarta,https://id.jobstreet.com/id/job/92196600?type=standard&ref=search-standalone&origin=cardTitle#sol=68d01545a5969aa94b3a983f66b5230686782063,2900000.0,2.0,1,1,0,1,2.75,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,business,jawa tengah diy,2 sampai < 4 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
613,Customer Service Agent,PT. Prima Bersama Berkat,Kabupaten Tangerang,https://id.jobstreet.com/id/job/91947286?type=standard&ref=search-standalone&origin=cardTitle#sol=4b7ac6b51a6ba7963336af8bf1fdd1d373b64023,6600000.0,4.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
614,Customer Service (FLUENT ENGLISH ONLY),PT. Indo Inovasi Teknologi,Bali,https://id.jobstreet.com/id/job/92188866?type=standard&ref=search-standalone&origin=cardTitle#sol=b622310194cd8cc0a8ed8f6286f310b37477c2d6,6000000.0,4.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,software,lainnya,6 sampai < 8 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
615,Customer Service Officer,Pengiklan Anonim,Batam,https://id.jobstreet.com/id/job/92146632?type=standard&ref=search-standalone&origin=cardTitle#sol=25f799528a6cb3b750cd0e463a360ef7adfd0a9a,5500000.0,3.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,other,sumatera,4 sampai < 6 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
618,Customer Service Executive,TRANSLINER Pte Ltd,Jakarta Raya,https://id.jobstreet.com/id/job/91964318?type=standard&ref=search-standalone&origin=cardTitle#sol=1b761c397d22f143fb9c9ff8ffc063bd373be707,6500000.0,4.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,2,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
619,Customer Service (Fluent English Only),PT. Industri Kolaborasi Primer,Bali,https://id.jobstreet.com/id/job/91940980?type=standard&ref=search-standalone&origin=cardTitle#sol=16836fe962de6468321724c84ec4e710f581c17b,6000000.0,4.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,software,lainnya,6 sampai < 8 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
621,Customer service,PT HANVITAL KOREA GROUP,Jakarta Raya,https://id.jobstreet.com/id/job/92211986?type=standard&ref=search-standalone&origin=cardTitle#sol=a1479e5cf35460b038232aff40db04cb92cd9261,8000000.0,5.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,other,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
622,Fresh Graduate Management Training Program (Onsite),Deliveree (PT Angkut Teknologi Indonesia),Jakarta Selatan,https://id.jobstreet.com/id/job/92004567?type=standard&ref=search-standalone&origin=cardTitle#sol=439a90b36f111f19408def2b1680847cf5aa8dc7,6000000.0,4.0,0,1,1,1,3.0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
623,Customer Relation (Sales) - English 1 Pluit,EF English First Swara Group,Penjaringan,https://id.jobstreet.com/id/job/92223101?type=standard&ref=search-standalone&origin=cardTitle#sol=e251ad3aab4956178110621c0d218b6d5ebe4c94,6400000.0,4.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
624,CUSTOMER SERVICE IMPORT,PT Tri Perkasa Express,Sidoarjo,https://id.jobstreet.com/id/job/91482852?type=standard&ref=search-standalone&origin=cardTitle#sol=e3adda952dfb69f9f03d4d1694cdb4c4940c8dc6,4750000.0,3.0,1,1,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,administration,jawa timur,4 sampai < 6 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
629,CSO,PT. Geoservices,Jakarta Selatan,https://id.jobstreet.com/id/job/92318026?type=standard&ref=search-standalone&origin=cardTitle#sol=1014a14110c77179a959d2dbdaa06656b2dc57f8,5500000.0,3.0,1,1,0,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,business,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
632,CSO,PT. Geoservices,Jakarta Selatan,https://id.jobstreet.com/id/job/92318026?type=standard&ref=search-standalone&origin=cardTitle#sol=0c97d46b2064d102c4e4323c3c8723150f8731e5,5500000.0,3.0,1,1,0,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,business,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
635,Sales and Service Officer / Customer Service,"PT Bank Danamon Indonesia, Tbk",Badung,https://id.jobstreet.com/id/job/92079142?type=standard&ref=search-standalone&origin=cardTitle#sol=0c94ef7fb0ad53de1885eaa84ddb6bf82c24a095,4750000.0,3.0,1,1,0,1,2.75,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,business,lainnya,4 sampai < 6 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
639,Supervisor Customer Service,PT Degadai Solusi Digital,Jakarta Raya,https://id.jobstreet.com/id/job/91838456?type=standard&ref=search-standalone&origin=cardTitle#sol=d880c12ce2f299bfe4ed044bd3e34de99e76a94f,6900000.0,4.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,other,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
640,Customer Service Executive (English & Melayu Speaker),IGT Solutions,Yogyakarta,https://id.jobstreet.com/id/job/91786705?type=standard&ref=search-standalone&origin=cardTitle#sol=89abc27aad63fa1e34ee85d23a8a2b1fbcc4bc03,3700000.0,2.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,other,jawa tengah diy,2 sampai < 4 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
643,Service Concierge,PT. Harmoni Target Indonesia,Jakarta Raya,https://id.jobstreet.com/id/job/92170166?type=standard&ref=search-standalone&origin=cardTitle#sol=dfbfd74dee0257824ec4dcd5faeb81f11352ce7d,5729876.0,3.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,business,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
647,Customer Service Frontliner,PT Jaya Evogad Mandiri,Tangerang,https://id.jobstreet.com/id/job/92062613?type=standard&ref=search-standalone&origin=cardTitle#sol=ce608384bd7c7be58fdd33911b8588a88752b3fc,5250000.0,3.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,business,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
653,Customer Relationship Officer,PT Graha Ksatria Envirotama,Surabaya,https://id.jobstreet.com/id/job/92152040?type=standard&ref=search-standalone&origin=cardTitle#sol=7c31c0dcbf4869887e5b9f0486bae419ca108eea,3500000.0,2.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,business,jawa timur,2 sampai < 4 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
656,"Customer Service, Account Officer, Kepala Bagian Kredit, Driver, Audit Intern",PT BPR Dana Mitra Indonesia,Jakarta Timur,https://id.jobstreet.com/id/job/92055334?type=standard&ref=search-standalone&origin=cardTitle#sol=fcf896909e9ec9c28a3fbbb28270df47a4457063,6800000.0,4.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,finance,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
658,Customer Experience,PT Transcosmos Indonesia,Surakarta,https://id.jobstreet.com/id/job/92169153?type=standard&ref=search-standalone&origin=cardTitle#sol=3a0bd66e849ac2b7346af750f06153c1e8b4c107,3075000.0,2.0,1,0,0,1,2.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,other,jawa tengah diy,2 sampai < 4 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
659,Host/Hostess (F&B/Hotel),PT MUSTARI INDONESIA HIRING,Jakarta Raya,https://id.jobstreet.com/id/job/92094552?type=standard&ref=search-standalone&origin=cardTitle#sol=3fd8db411684e2a9275cef2de245d27dfd46eac9,9000000.0,5.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,other,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
661,Customer Service,visa station,Bali,https://id.jobstreet.com/id/job/91991069?type=standard&ref=search-standalone&origin=cardTitle#sol=03e39a463fff927ed8e63e2fd9671bfdaecf970e,4000000.0,3.0,0,1,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,finance,lainnya,4 sampai < 6 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
665,Customer Service (CS),CV. Fortuna Argatech,Bekasi,https://id.jobstreet.com/id/job/91888630?type=standard&ref=search-standalone&origin=cardTitle#sol=5043fe85c6a9e74254e6cbeec70e133567ec9cb1,3400000.0,2.0,1,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,administration,jabodetabek,2 sampai < 4 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
667,Customer Care Digital - Yogyakarta,PT Mitracomm Ekasarana,Yogyakarta,https://id.jobstreet.com/id/job/92287002?type=standard&ref=search-standalone&origin=cardTitle#sol=d748f23deeece846f9a57e0a74a62c1b4d4d2475,2725000.0,2.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,other,jawa tengah diy,2 sampai < 4 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
668,Customer Relationship Officer,PT Graha Ksatria Envirotama,Surabaya,https://id.jobstreet.com/id/job/92152040?type=standard&ref=search-standalone&origin=cardTitle#sol=eb2f3080a5bdc3e086e10522f2a7d751bdb26da2,3500000.0,2.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,business,jawa timur,2 sampai < 4 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
675,Customer Experience,PT Transcosmos Indonesia,Surakarta,https://id.jobstreet.com/id/job/92169153?type=standard&ref=search-standalone&origin=cardTitle#sol=3b6ac3a9afa753f02e94565f4092f357e67c1ae5,3075000.0,2.0,1,0,0,1,2.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,other,jawa tengah diy,2 sampai < 4 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
677,Customer Service,PT. Physiogym Bemore Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/91901476?type=standard&ref=search-standalone&origin=cardTitle#sol=87c91cdbe69fe27a6a53c9351c6270843c54d9f1,5450000.0,3.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,software,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
679,Customer Satisfaction Officer,PT Prabu Pendawa Motor,Karawang Timur,https://id.jobstreet.com/id/job/92270664?type=standard&ref=search-standalone&origin=cardTitle#sol=8c446dc8e540d9e61c9e00da9b1879ba31bd49ff,6500000.0,4.0,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,business,jawa barat,6 sampai < 8 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
680,Waiter/Waitress,PT MUSTARI INDONESIA HIRING,Jakarta Raya,https://id.jobstreet.com/id/job/91916877?type=standard&ref=search-standalone&origin=cardTitle#sol=9ee15b867bfd39565a2718da1db5ef7be0a3bb01,9000000.0,5.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,other,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
681,Customer Service Relation,PT BQuik Otomotif Indonesia,Sambikerep,https://id.jobstreet.com/id/job/92056128?type=standard&ref=search-standalone&origin=cardTitle#sol=a0014a38fe1a264895b548542f28ad9d9ab4f26a,5800000.0,3.0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,administration,jawa timur,4 sampai < 6 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
684,Agent Customer Service - English,PT Indotel Maju Bersama,Yogyakarta,https://id.jobstreet.com/id/job/92195130?type=standard&ref=search-standalone&origin=cardTitle#sol=bae91a7d92e8a55f906b4dfc8fe7718658974fec,2750000.0,2.0,1,1,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,other,jawa tengah diy,2 sampai < 4 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
688,Data Administration & Customer Service Staff,Stayvie Living,Surabaya,https://id.jobstreet.com/id/job/92091134?type=standard&ref=search-standalone&origin=cardTitle#sol=f65d3e19e109765fda0dded4c3c7764af913c7ae,4050000.0,3.0,1,1,0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,software,jawa timur,4 sampai < 6 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
689,Host/Hostess (F&B/Hotel),PT MUSTARI INDONESIA HIRING,Jakarta Raya,https://id.jobstreet.com/id/job/92094552?type=standard&ref=search-standalone&origin=cardTitle#sol=13f94f0ab336b374f09156becd7efb45d079ef45,9000000.0,5.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,other,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
691,Customer Service (CS),CV. Fortuna Argatech,Bekasi,https://id.jobstreet.com/id/job/91888630?type=standard&ref=search-standalone&origin=cardTitle#sol=5666cc8c141731d3153b838d92f4c6ad20f14a0a,3400000.0,2.0,1,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,administration,jabodetabek,2 sampai < 4 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
694,IT support,Pengiklan Anonim,Jakarta Raya,https://id.jobstreet.com/id/job/91834228?type=standard&ref=search-standalone&origin=cardTitle#sol=ac06477fedd9f60ddc67217e71c003c432bfc345,5150000.0,3.0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,software,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
695,Collection Officer,PT. LIPPO KARAWACI TBK,Tangerang,https://id.jobstreet.com/id/job/91893591?type=standard&ref=search-standalone&origin=cardTitle#sol=c046d1ca1bf8a3715e83f2512711ad704c5eb294,7000000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
698,Customer Experience,PT Transcosmos Indonesia,Yogyakarta,https://id.jobstreet.com/id/job/91908638?type=standard&ref=search-standalone&origin=cardTitle#sol=1ccd1818a044c9271a28dda0b9d4b63c896c990c,2825000.0,2.0,1,0,0,1,2.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,other,jawa tengah diy,2 sampai < 4 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
700,Expor Customer Service Mandarin,MAXWIDE LOGISTICS INC.,Jakarta Raya,https://id.jobstreet.com/id/job/92179889?type=standard&ref=search-standalone&origin=cardTitle#sol=df14c8f963be4fc208a673f89992c7ad9cde44f5,7000000.0,4.0,0,1,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,other,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_07_marketing_sales_hr_service.csv
2,Marketing Coordinator (Junior),PT Nusantara Sakti Group (JAKARTA),Jakarta Raya,https://id.jobstreet.com/id/job/92063798?type=standard&ref=search-standalone&origin=cardTitle#sol=839ff8cd07c76b387e5bf0a2c853baf2537f1a00,5825000.0,3.0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,business,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_08_internship_banking.csv
3,OPERATOR BLOWN PRINTING COLOR PLASTICS,PT Swanson Plastics Indonesia,Mojokerto,https://id.jobstreet.com/id/job/92315702?type=standard&ref=search-standalone&origin=cardTitle#sol=5bbd8d42e57a362200370d81aa2c2948c33344ff,5178050.0,3.0,1,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,other,jawa timur,4 sampai < 6 juta,graduate_salary_rf_ready_batch_08_internship_banking.csv
4,Management trainee,Aksaratra Minimalis,Kabupaten Jepara,https://id.jobstreet.com/id/job/92096862?type=standard&ref=search-standalone&origin=cardTitle#sol=672b7cf75a46fd2d2a3a55f7b11c428e417b955a,4500000.0,3.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,business,jawa tengah diy,4 sampai < 6 juta,graduate_salary_rf_ready_batch_08_internship_banking.csv
7,Admin HR,PT. SUPRA TUSAMAN ABADI,Karawaci,https://id.jobstreet.com/id/job/92318272?type=standard&ref=search-standalone&origin=cardTitle#sol=fa4d5ae5d35a40981f71a5674899d582e2e176be,4500000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,administration,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_08_internship_banking.csv
9,Sales Development Program- Sales Admin,PT. Mega Bintang Mas Indonesia,Medan,https://id.jobstreet.com/id/job/92085733?type=standard&ref=search-standalone&origin=cardTitle#sol=c042137b08e3d4761ee4dc6894b3daacfaf3f6bd,5500000.0,3.0,1,1,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,business,sumatera,4 sampai < 6 juta,graduate_salary_rf_ready_batch_08_internship_banking.csv
12,CUSTOMER SERVICE IMPORT,PT Tri Perkasa Express,Sidoarjo,https://id.jobstreet.com/id/job/91482852?type=standard&ref=search-standalone&origin=cardTitle#sol=d9b3d4a42bb10009273720d2da9160b27a7a6b1c,4750000.0,3.0,1,1,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,administration,jawa timur,4 sampai < 6 juta,graduate_salary_rf_ready_batch_08_internship_banking.csv
21,Admin Affiliate dan KOL,PT Derma Enom Farma,Tangerang,https://id.jobstreet.com/id/job/92140836?type=standard&ref=search-standalone&origin=cardTitle#sol=53569e3fe028318ef0d07c63dc2aad4745990323,4475000.0,3.0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,business,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_08_internship_banking.csv
24,"Customer Service, Account Officer, Kepala Bagian Kredit, Driver, Audit Intern",PT BPR Dana Mitra Indonesia,Jakarta Timur,https://id.jobstreet.com/id/job/92055334?type=standard&ref=search-standalone&origin=cardTitle#sol=78d42635098a202d7e185ec75f4434707abb116e,6800000.0,4.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,finance,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_08_internship_banking.csv
26,Data Entry,PT Daya Karsa Abadi,Jakarta Raya,https://id.jobstreet.com/id/job/91992489?type=standard&ref=search-standalone&origin=cardTitle#sol=89f4aa3020f24c872d7bf594485e2ef9b9b02482,5364938.0,3.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,finance,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_08_internship_banking.csv
28,MANAGEMENT TRAINEE UNTUK PABRIK/KEBUN,PT Surya Cipta Sempurna,Bandung,https://id.jobstreet.com/id/job/92283762?type=standard&ref=search-standalone&origin=cardTitle#sol=9a31543a2fc8a7aac7e52ed837932819c4c99956,4250000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,business,jawa barat,4 sampai < 6 juta,graduate_salary_rf_ready_batch_08_internship_banking.csv
29,Tele Account Management (Fresh Graduate are welcome to apply),PT Adecco Personnel Indonesia,Yogyakarta,https://id.jobstreet.com/id/job/92196600?type=standard&ref=search-standalone&origin=cardTitle#sol=2bd1c1ed2359bc2b62e997fd3f741a38cf5bc801,2900000.0,2.0,1,1,0,1,2.75,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,business,jawa tengah diy,2 sampai < 4 juta,graduate_salary_rf_ready_batch_08_internship_banking.csv
